state,city,locality,property_type,bhk,area_sqft,bathrooms,floor,total_floors,age_years,furnished,parking,balcony,price_inr
West Bengal,Kolkata,Kolkata Central,Apartment,4,1140,4,13,19,21,Semi-Furnished,1,2,6558769
West Bengal,Kolkata,Kolkata Central,Apartment,4,1460,4,8,8,11,Semi-Furnished,1,0,9444114
West Bengal,Kolkata,Kolkata Central,Apartment,2,2870,3,15,19,19,Semi-Furnished,2,3,15234315
West Bengal,Kolkata,Kolkata Central,Apartment,4,2540,5,5,11,3,Semi-Furnished,2,1,18432582
West Bengal,Kolkata,Kolkata Central,Apartment,2,1970,1,11,11,6,Semi-Furnished,0,1,11584452
West Bengal,Kolkata,Kolkata Central,Apartment,4,2720,3,10,10,7,Semi-Furnished,2,2,18738836
West Bengal,Kolkata,Kolkata Central,Apartment,1,2720,1,15,19,1,Unfurnished,0,3,15609489
West Bengal,Kolkata,Kolkata Central,Apartment,4,1090,3,14,18,2,Unfurnished,2,0,7783623
West Bengal,Kolkata,Kolkata Central,Apartment,3,650,4,3,16,6,Unfurnished,2,1,4267264
West Bengal,Kolkata,Kolkata Central,Independent House,5,2540,5,9,9,14,Unfurnished,1,2,17117361
West Bengal,Kolkata,Kolkata Central,Independent House,2,1990,1,1,2,8,Semi-Furnished,2,3,10548976
West Bengal,Kolkata,Kolkata Central,Independent House,4,1350,3,14,14,14,Unfurnished,0,3,8581755
West Bengal,Kolkata,Kolkata Central,Apartment,1,1300,1,12,12,19,Semi-Furnished,2,3,7359937
West Bengal,Kolkata,Kolkata Central,Apartment,3,1090,3,12,12,23,Semi-Furnished,1,0,6094729
West Bengal,Kolkata,Kolkata Central,Independent House,2,940,1,6,14,24,Furnished,2,3,4635815
West Bengal,Howrah,Howrah Central,Apartment,5,1300,5,0,19,22,Unfurnished,1,2,6247874
West Bengal,Howrah,Howrah Central,Apartment,5,900,5,2,18,8,Semi-Furnished,1,1,5573403
West Bengal,Howrah,Howrah Central,Apartment,3,2900,4,7,19,7,Unfurnished,0,2,15199953
West Bengal,Howrah,Howrah Central,Apartment,3,610,4,8,8,0,Semi-Furnished,2,0,2830198
West Bengal,Howrah,Howrah Central,Apartment,2,2870,1,6,6,18,Semi-Furnished,2,1,10798486
West Bengal,Howrah,Howrah Central,Apartment,5,560,5,8,17,24,Semi-Furnished,2,3,2751430
West Bengal,Howrah,Howrah Central,Apartment,1,2030,1,15,15,3,Unfurnished,1,0,9632344
West Bengal,Howrah,Howrah Central,Apartment,3,1890,3,11,12,7,Semi-Furnished,0,3,10559213
West Bengal,Howrah,Howrah Central,Apartment,1,1220,2,5,5,14,Unfurnished,2,1,4534534
West Bengal,Howrah,Howrah Central,Apartment,1,1950,2,9,11,17,Unfurnished,1,2,7265519
West Bengal,Howrah,Howrah Central,Apartment,1,1720,1,2,18,6,Semi-Furnished,1,0,7520014
West Bengal,Howrah,Howrah Central,Independent House,2,2510,3,7,20,10,Semi-Furnished,2,1,11894402
West Bengal,Howrah,Howrah Central,Apartment,4,2110,4,0,5,13,Furnished,2,0,12650444
West Bengal,Howrah,Howrah Central,Villa,1,1880,2,12,20,13,Semi-Furnished,1,0,9947733
West Bengal,Howrah,Howrah Central,Apartment,1,1360,2,6,9,12,Unfurnished,1,1,5173592
West Bengal,Howrah,Howrah Central,Apartment,1,2900,1,7,7,7,Unfurnished,2,1,12702971
West Bengal,Howrah,Howrah Central,Independent House,5,2020,5,1,15,3,Unfurnished,0,2,11656541
West Bengal,Howrah,Howrah Central,Apartment,4,1460,3,5,5,14,Unfurnished,1,3,7427766
West Bengal,Siliguri,Siliguri Central,Villa,3,2080,4,8,11,17,Semi-Furnished,2,2,12835910
West Bengal,Siliguri,Siliguri Central,Independent House,4,2660,3,5,6,16,Unfurnished,1,2,15319919
West Bengal,Siliguri,Siliguri Central,Independent House,2,970,1,0,17,24,Unfurnished,1,1,6206411
West Bengal,Siliguri,Siliguri Central,Villa,4,760,5,9,14,6,Unfurnished,1,3,6273985
West Bengal,Siliguri,Siliguri Central,Apartment,4,2080,5,15,15,18,Furnished,1,3,12034312
West Bengal,Siliguri,Siliguri Central,Independent House,4,960,4,6,6,16,Furnished,2,1,6447833
West Bengal,Siliguri,Siliguri Central,Apartment,1,1630,1,1,3,2,Furnished,1,3,8151602
West Bengal,Siliguri,Siliguri Central,Independent House,5,2940,4,6,16,15,Furnished,0,0,17350530
West Bengal,Siliguri,Siliguri Central,Independent House,5,850,4,5,13,23,Furnished,0,0,5284879
West Bengal,Siliguri,Siliguri Central,Apartment,4,880,5,1,15,19,Unfurnished,2,0,5824184
West Bengal,Siliguri,Siliguri Central,Apartment,4,1910,3,3,14,15,Semi-Furnished,0,0,10778582
West Bengal,Siliguri,Siliguri Central,Apartment,5,2290,4,10,10,9,Unfurnished,0,0,19567968
West Bengal,Siliguri,Siliguri Central,Apartment,2,1750,2,10,16,7,Unfurnished,0,2,9328621
West Bengal,Siliguri,Siliguri Central,Independent House,5,600,4,3,3,2,Semi-Furnished,1,1,5075914
West Bengal,Siliguri,Siliguri Central,Independent House,2,2770,3,15,16,6,Semi-Furnished,1,2,15844343
West Bengal,Siliguri,Siliguri Central,Apartment,3,1900,4,12,17,1,Semi-Furnished,2,3,13550065
West Bengal,Siliguri,Siliguri Central,Apartment,1,1590,2,10,10,12,Semi-Furnished,1,1,7824237
West Bengal,Siliguri,Siliguri Central,Apartment,2,2690,2,10,10,16,Semi-Furnished,2,0,15357785
West Bengal,Durgapur,Durgapur Central,Independent House,4,1850,3,7,8,8,Unfurnished,2,0,10703197
West Bengal,Durgapur,Durgapur Central,Apartment,1,1960,2,15,19,5,Furnished,2,3,8048487
West Bengal,Durgapur,Durgapur Central,Apartment,2,3010,3,15,15,0,Unfurnished,0,3,12919927
West Bengal,Durgapur,Durgapur Central,Independent House,5,2250,5,3,3,15,Semi-Furnished,0,1,11574491
West Bengal,Durgapur,Durgapur Central,Apartment,1,790,1,1,10,4,Furnished,2,2,3468846
West Bengal,Durgapur,Durgapur Central,Apartment,3,2790,3,4,11,24,Semi-Furnished,1,2,13720832
West Bengal,Durgapur,Durgapur Central,Villa,4,2680,3,7,7,13,Semi-Furnished,0,1,14741295
West Bengal,Durgapur,Durgapur Central,Apartment,1,1390,2,8,8,18,Furnished,2,2,4393484
West Bengal,Durgapur,Durgapur Central,Independent House,3,1760,3,0,5,21,Semi-Furnished,1,0,7627935
West Bengal,Durgapur,Durgapur Central,Apartment,4,1190,5,1,20,7,Furnished,1,1,6440071
West Bengal,Durgapur,Durgapur Central,Independent House,5,2610,4,6,15,12,Semi-Furnished,1,2,14389399
West Bengal,Durgapur,Durgapur Central,Apartment,1,2560,2,3,14,18,Furnished,0,3,11131624
West Bengal,Durgapur,Durgapur Central,Independent House,1,870,1,7,16,24,Furnished,1,1,2920198
West Bengal,Durgapur,Durgapur Central,Independent House,4,1940,4,1,8,0,Semi-Furnished,0,1,11929246
West Bengal,Durgapur,Durgapur Central,Apartment,2,2170,1,1,7,24,Semi-Furnished,0,2,7934788
West Bengal,Durgapur,Durgapur Central,Apartment,1,1850,1,2,14,2,Semi-Furnished,2,0,8384893
West Bengal,Durgapur,Durgapur Central,Apartment,2,2590,3,5,19,15,Unfurnished,2,0,7480095
West Bengal,Durgapur,Durgapur Central,Apartment,5,2740,4,14,14,1,Furnished,1,2,14965747
West Bengal,Asansol,Asansol Central,Independent House,3,2140,4,13,13,20,Unfurnished,2,2,9061029
West Bengal,Asansol,Asansol Central,Apartment,2,2570,2,5,9,16,Furnished,2,0,11606372
West Bengal,Asansol,Asansol Central,Apartment,2,1540,1,10,13,17,Semi-Furnished,1,0,5078197
West Bengal,Asansol,Asansol Central,Villa,3,2460,3,10,10,8,Unfurnished,1,0,11562363
West Bengal,Asansol,Asansol Central,Apartment,1,1860,1,11,16,8,Furnished,1,2,7121706
West Bengal,Asansol,Asansol Central,Apartment,3,2480,3,14,14,25,Semi-Furnished,2,2,7338029
West Bengal,Asansol,Asansol Central,Independent House,5,860,4,10,10,14,Unfurnished,1,0,4388892
West Bengal,Asansol,Asansol Central,Apartment,1,2550,1,8,10,10,Furnished,1,2,9050264
West Bengal,Asansol,Asansol Central,Apartment,1,1060,1,1,5,16,Unfurnished,2,2,4430813
West Bengal,Asansol,Asansol Central,Apartment,1,890,1,9,9,14,Semi-Furnished,0,2,2764688
West Bengal,Asansol,Asansol Central,Apartment,3,1930,4,2,8,21,Unfurnished,2,1,6938649
West Bengal,Asansol,Asansol Central,Independent House,3,1430,2,13,13,18,Unfurnished,2,1,6866115
West Bengal,Asansol,Asansol Central,Apartment,1,1050,2,11,20,14,Furnished,0,3,3156935
West Bengal,Asansol,Asansol Central,Independent House,3,1790,4,7,16,13,Furnished,0,1,8406870
West Bengal,Asansol,Asansol Central,Apartment,3,1400,4,3,15,10,Unfurnished,1,0,5878098
West Bengal,Asansol,Asansol Central,Apartment,2,1770,2,5,17,10,Semi-Furnished,2,2,6636711
West Bengal,Asansol,Asansol Central,Apartment,5,1230,4,5,5,18,Semi-Furnished,2,3,7675632
West Bengal,Asansol,Asansol Central,Independent House,2,2680,2,13,13,17,Semi-Furnished,0,3,10728970
West Bengal,Kharagpur,Kharagpur Central,Independent House,5,2890,5,15,15,15,Unfurnished,1,0,16865482
West Bengal,Kharagpur,Kharagpur Central,Villa,5,940,5,1,15,23,Unfurnished,1,1,6929402
West Bengal,Kharagpur,Kharagpur Central,Independent House,5,1180,5,12,12,2,Unfurnished,1,1,8014414
West Bengal,Kharagpur,Kharagpur Central,Villa,2,780,3,9,18,15,Semi-Furnished,0,2,3634492
West Bengal,Kharagpur,Kharagpur Central,Apartment,4,2720,4,11,15,11,Unfurnished,1,0,17960308
West Bengal,Kharagpur,Kharagpur Central,Apartment,1,1820,1,9,18,10,Unfurnished,2,2,8045030
West Bengal,Kharagpur,Kharagpur Central,Apartment,3,2790,4,9,9,9,Semi-Furnished,1,2,12481967
West Bengal,Kharagpur,Kharagpur Central,Apartment,4,570,4,8,8,5,Semi-Furnished,1,3,3254179
West Bengal,Kharagpur,Kharagpur Central,Apartment,1,1100,2,11,11,1,Semi-Furnished,2,0,4057815
West Bengal,Kharagpur,Kharagpur Central,Apartment,1,2490,2,7,18,10,Unfurnished,0,0,11279662
West Bengal,Kharagpur,Kharagpur Central,Villa,2,2360,1,8,17,3,Unfurnished,2,1,14580763
West Bengal,Kharagpur,Kharagpur Central,Apartment,1,1550,2,7,19,5,Unfurnished,0,0,6751391
West Bengal,Kharagpur,Kharagpur Central,Apartment,5,670,5,3,19,7,Unfurnished,1,2,4138010
West Bengal,Kharagpur,Kharagpur Central,Apartment,2,2100,1,6,13,23,Semi-Furnished,1,3,10146252
West Bengal,Kharagpur,Kharagpur Central,Independent House,1,930,1,14,16,1,Semi-Furnished,1,3,4170208
West Bengal,Kharagpur,Kharagpur Central,Apartment,1,3110,1,1,4,7,Semi-Furnished,2,0,13745185
West Bengal,Kharagpur,Kharagpur Central,Apartment,2,1510,3,11,19,9,Unfurnished,0,2,5199635
West Bengal,Kharagpur,Kharagpur Central,Villa,5,1210,4,3,19,7,Unfurnished,1,1,8930805
Delhi,New Delhi,New Delhi Central,Apartment,5,570,5,14,20,12,Semi-Furnished,0,2,4120892
Delhi,New Delhi,New Delhi Central,Villa,1,2540,1,6,6,9,Semi-Furnished,0,1,15112691
Delhi,New Delhi,New Delhi Central,Apartment,1,3010,1,2,5,22,Furnished,0,0,15679156
Delhi,New Delhi,New Delhi Central,Apartment,4,560,5,13,13,9,Unfurnished,2,1,4101318
Delhi,New Delhi,New Delhi Central,Apartment,3,2060,4,2,2,21,Semi-Furnished,1,3,11210595
Delhi,New Delhi,New Delhi Central,Apartment,1,2760,1,3,19,17,Semi-Furnished,2,3,18533686
Delhi,New Delhi,New Delhi Central,Apartment,2,1550,2,10,10,5,Semi-Furnished,0,3,11159304
Delhi,New Delhi,New Delhi Central,Apartment,3,1570,3,9,9,6,Unfurnished,2,1,12841891
Delhi,New Delhi,New Delhi Central,Apartment,3,2340,4,11,18,20,Furnished,2,0,11177722
Delhi,New Delhi,New Delhi Central,Apartment,2,2950,1,15,16,12,Furnished,0,3,17813430
Delhi,New Delhi,New Delhi Central,Independent House,5,1000,5,12,12,8,Unfurnished,1,0,8943245
Delhi,New Delhi,New Delhi Central,Apartment,1,2390,2,9,9,1,Semi-Furnished,2,3,15258740
Delhi,New Delhi,New Delhi Central,Apartment,1,2530,1,9,17,13,Unfurnished,0,0,15778088
Delhi,New Delhi,New Delhi Central,Apartment,1,1250,1,13,13,15,Unfurnished,1,1,6376424
Delhi,New Delhi,New Delhi Central,Apartment,1,2140,1,12,12,4,Semi-Furnished,1,1,13973745
Delhi,New Delhi,New Delhi Central,Apartment,1,560,1,1,18,11,Unfurnished,1,3,3183125
Delhi,New Delhi,New Delhi Central,Apartment,3,2060,2,0,10,2,Furnished,1,0,16032373
Delhi,New Delhi,New Delhi Central,Independent House,4,2980,4,0,15,16,Semi-Furnished,2,1,17982476
Delhi,Delhi,Delhi Central,Apartment,1,1940,1,15,15,20,Semi-Furnished,1,0,11367016
Delhi,Delhi,Delhi Central,Apartment,3,3050,2,10,10,19,Furnished,2,3,19790247
Delhi,Delhi,Delhi Central,Apartment,4,2150,3,13,13,6,Semi-Furnished,2,0,15951838
Delhi,Delhi,Delhi Central,Independent House,5,2330,5,12,12,11,Semi-Furnished,1,3,19877609
Delhi,Delhi,Delhi Central,Apartment,3,1260,3,15,15,9,Furnished,2,1,7653829
Delhi,Delhi,Delhi Central,Independent House,3,2140,2,4,7,22,Semi-Furnished,2,2,13184651
Delhi,Delhi,Delhi Central,Apartment,3,1900,4,7,16,20,Semi-Furnished,1,0,12604616
Delhi,Delhi,Delhi Central,Apartment,4,3120,5,10,10,9,Unfurnished,2,0,22950109
Delhi,Delhi,Delhi Central,Independent House,2,2020,1,8,20,25,Furnished,1,3,10409156
Delhi,Delhi,Delhi Central,Apartment,2,2000,2,0,14,5,Furnished,1,2,16050254
Delhi,Delhi,Delhi Central,Apartment,2,950,3,0,13,10,Unfurnished,0,2,7355987
Delhi,Delhi,Delhi Central,Villa,4,1090,5,10,16,1,Semi-Furnished,1,1,9750550
Delhi,Delhi,Delhi Central,Independent House,5,2020,5,3,3,11,Unfurnished,1,3,16305053
Delhi,Delhi,Delhi Central,Apartment,1,2350,1,14,14,7,Semi-Furnished,1,3,15238216
Delhi,Delhi,Delhi Central,Apartment,5,550,4,4,8,7,Semi-Furnished,1,0,4843269
Delhi,Delhi,Delhi Central,Independent House,4,830,4,11,11,12,Semi-Furnished,1,3,5835934
Delhi,Delhi,Delhi Central,Villa,3,570,2,5,17,5,Unfurnished,1,0,4216046
Delhi,Delhi,Delhi Central,Apartment,4,2820,5,14,15,1,Unfurnished,1,2,22783820
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,4,1060,5,10,10,19,Unfurnished,1,0,13347141
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,3,1450,3,5,18,19,Unfurnished,1,2,20165139
Jammu and Kashmir,Srinagar,Srinagar Central,Independent House,5,590,5,10,16,12,Semi-Furnished,0,0,9700790
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,4,1110,3,10,10,10,Unfurnished,0,0,17495801
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,3,2550,3,10,17,19,Semi-Furnished,1,2,36895539
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,1,850,1,7,17,14,Semi-Furnished,1,3,10650638
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,4,1750,5,11,14,22,Semi-Furnished,0,0,23853558
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,5,1490,5,3,3,22,Unfurnished,1,3,19156789
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,5,2940,5,5,10,14,Unfurnished,1,2,46779134
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,5,1140,5,10,18,6,Semi-Furnished,0,2,16079827
Jammu and Kashmir,Srinagar,Srinagar Central,Independent House,3,2530,4,5,8,23,Semi-Furnished,1,3,32463471
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,3,2160,3,2,20,21,Semi-Furnished,2,1,25829609
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,3,890,3,2,3,15,Semi-Furnished,0,0,9573458
Jammu and Kashmir,Srinagar,Srinagar Central,Villa,2,650,3,5,18,16,Semi-Furnished,1,0,8627753
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,2,1780,3,8,8,19,Semi-Furnished,2,0,21922789
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,4,1850,5,12,12,25,Semi-Furnished,1,0,27820898
Jammu and Kashmir,Srinagar,Srinagar Central,Apartment,2,1670,2,14,14,1,Unfurnished,2,3,18934818
Jammu and Kashmir,Srinagar,Srinagar Central,Villa,2,1020,2,15,15,23,Unfurnished,1,0,13231553
Jammu and Kashmir,Jammu,Jammu Central,Apartment,2,2700,3,10,17,7,Semi-Furnished,2,0,29379772
Jammu and Kashmir,Jammu,Jammu Central,Independent House,3,780,4,1,15,14,Semi-Furnished,2,0,8585564
Jammu and Kashmir,Jammu,Jammu Central,Apartment,3,2700,4,4,20,8,Unfurnished,0,1,27979276
Jammu and Kashmir,Jammu,Jammu Central,Apartment,5,860,4,9,9,3,Semi-Furnished,0,0,11236557
Jammu and Kashmir,Jammu,Jammu Central,Apartment,5,1700,4,3,20,16,Furnished,1,1,24134457
Jammu and Kashmir,Jammu,Jammu Central,Villa,4,2840,3,8,12,17,Semi-Furnished,2,2,29750006
Jammu and Kashmir,Jammu,Jammu Central,Apartment,4,2620,5,11,20,16,Semi-Furnished,0,3,29519400
Jammu and Kashmir,Jammu,Jammu Central,Apartment,2,1070,2,10,16,22,Furnished,1,3,8612963
Jammu and Kashmir,Jammu,Jammu Central,Independent House,4,3100,5,10,10,15,Furnished,0,1,35843633
Jammu and Kashmir,Jammu,Jammu Central,Independent House,3,630,2,3,3,12,Semi-Furnished,0,0,7482830
Jammu and Kashmir,Jammu,Jammu Central,Independent House,1,3030,1,8,15,12,Furnished,2,2,32716198
Jammu and Kashmir,Jammu,Jammu Central,Independent House,4,3140,3,14,14,18,Semi-Furnished,0,2,31519297
Jammu and Kashmir,Jammu,Jammu Central,Independent House,5,2830,5,4,19,17,Semi-Furnished,1,0,36091545
Jammu and Kashmir,Jammu,Jammu Central,Independent House,1,1690,1,0,1,16,Furnished,1,3,21811104
Jammu and Kashmir,Jammu,Jammu Central,Apartment,1,3070,1,15,15,0,Semi-Furnished,2,0,35375456
Jammu and Kashmir,Jammu,Jammu Central,Independent House,2,840,2,0,15,21,Semi-Furnished,2,0,8672854
Jammu and Kashmir,Jammu,Jammu Central,Independent House,4,2560,5,2,20,21,Semi-Furnished,0,3,27536112
Jammu and Kashmir,Jammu,Jammu Central,Independent House,1,1390,1,1,3,22,Semi-Furnished,2,0,13799890
Jammu and Kashmir,Anantnag,Anantnag Central,Villa,2,720,3,5,5,21,Semi-Furnished,2,3,8238868
Jammu and Kashmir,Anantnag,Anantnag Central,Apartment,4,1280,4,6,19,3,Semi-Furnished,1,2,13001843
Jammu and Kashmir,Anantnag,Anantnag Central,Independent House,2,1710,3,13,19,16,Unfurnished,1,3,21854485
Jammu and Kashmir,Anantnag,Anantnag Central,Apartment,1,2650,1,12,12,17,Unfurnished,0,0,24641344
Jammu and Kashmir,Anantnag,Anantnag Central,Independent House,3,3060,3,12,12,23,Unfurnished,1,3,37935608
Jammu and Kashmir,Anantnag,Anantnag Central,Apartment,3,1760,4,13,13,19,Semi-Furnished,0,0,20528418
Jammu and Kashmir,Anantnag,Anantnag Central,Apartment,4,1740,3,9,13,8,Semi-Furnished,1,3,20614793
Jammu and Kashmir,Anantnag,Anantnag Central,Independent House,5,1560,5,15,15,6,Unfurnished,0,0,17474896
Jammu and Kashmir,Anantnag,Anantnag Central,Villa,1,1830,1,2,5,9,Semi-Furnished,0,3,20148495
Jammu and Kashmir,Anantnag,Anantnag Central,Independent House,3,740,2,3,13,9,Semi-Furnished,2,3,8803516
Jammu and Kashmir,Anantnag,Anantnag Central,Independent House,2,2830,3,14,14,12,Unfurnished,0,1,31876120
Jammu and Kashmir,Anantnag,Anantnag Central,Apartment,3,1580,3,15,15,11,Semi-Furnished,0,3,19383869
Jammu and Kashmir,Anantnag,Anantnag Central,Apartment,2,2480,2,7,19,3,Furnished,2,3,23120867
Jammu and Kashmir,Anantnag,Anantnag Central,Independent House,3,1700,4,4,17,9,Semi-Furnished,2,2,18598729
Jammu and Kashmir,Anantnag,Anantnag Central,Independent House,5,2010,5,13,15,1,Semi-Furnished,1,2,25772961
Jammu and Kashmir,Anantnag,Anantnag Central,Independent House,4,940,3,3,3,11,Semi-Furnished,2,1,10188487
Jammu and Kashmir,Anantnag,Anantnag Central,Independent House,2,1170,1,1,20,20,Semi-Furnished,0,0,12479517
Jammu and Kashmir,Anantnag,Anantnag Central,Apartment,3,750,3,7,12,16,Unfurnished,0,1,8416722
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,3,2240,4,5,11,19,Unfurnished,1,0,20826830
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,3,1740,2,12,17,8,Semi-Furnished,2,0,16138695
Jammu and Kashmir,Baramulla,Baramulla Central,Independent House,1,3150,1,11,19,21,Unfurnished,0,0,29963347
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,2,3130,3,3,18,25,Semi-Furnished,1,1,30191873
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,3,1230,4,13,13,4,Semi-Furnished,2,0,12968714
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,1,1600,1,8,8,6,Unfurnished,0,0,11980327
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,3,580,2,4,14,3,Semi-Furnished,0,3,6173055
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,2,550,1,2,12,25,Furnished,1,3,4004035
Jammu and Kashmir,Baramulla,Baramulla Central,Independent House,4,2780,4,12,12,8,Semi-Furnished,1,2,29685232
Jammu and Kashmir,Baramulla,Baramulla Central,Independent House,2,2620,2,12,14,11,Semi-Furnished,2,1,31264556
Jammu and Kashmir,Baramulla,Baramulla Central,Villa,3,1380,4,3,4,21,Unfurnished,1,0,15030352
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,3,1940,3,11,19,8,Unfurnished,2,2,21935672
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,4,1090,3,3,15,0,Unfurnished,0,1,12256577
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,4,1970,3,13,13,5,Furnished,2,3,22708521
Jammu and Kashmir,Baramulla,Baramulla Central,Independent House,4,1040,3,3,16,11,Semi-Furnished,2,0,12053152
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,2,580,1,12,12,0,Unfurnished,1,2,6559325
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,2,2420,1,10,10,13,Semi-Furnished,1,1,20921458
Jammu and Kashmir,Baramulla,Baramulla Central,Apartment,1,1600,1,14,14,3,Unfurnished,1,0,15157366
Jammu and Kashmir,Kathua,Kathua Central,Independent House,1,1210,1,3,4,4,Semi-Furnished,1,3,13753359
Jammu and Kashmir,Kathua,Kathua Central,Independent House,2,3050,3,2,10,21,Unfurnished,1,0,30141564
Jammu and Kashmir,Kathua,Kathua Central,Independent House,3,2980,2,7,7,15,Semi-Furnished,0,3,40209490
Jammu and Kashmir,Kathua,Kathua Central,Apartment,4,1730,4,13,14,23,Unfurnished,1,3,23343600
Jammu and Kashmir,Kathua,Kathua Central,Apartment,4,2770,5,14,16,6,Semi-Furnished,1,1,37976070
Jammu and Kashmir,Kathua,Kathua Central,Villa,1,2520,2,12,16,19,Semi-Furnished,2,1,26655166
Jammu and Kashmir,Kathua,Kathua Central,Villa,2,2270,3,5,20,3,Semi-Furnished,1,2,23730584
Jammu and Kashmir,Kathua,Kathua Central,Apartment,1,550,2,6,12,10,Unfurnished,0,0,6461017
Jammu and Kashmir,Kathua,Kathua Central,Independent House,1,2660,1,10,18,4,Unfurnished,1,1,28144399
Jammu and Kashmir,Kathua,Kathua Central,Apartment,1,2460,2,6,6,7,Semi-Furnished,2,2,26468393
Jammu and Kashmir,Kathua,Kathua Central,Apartment,3,2150,2,9,12,10,Semi-Furnished,0,2,23025302
Jammu and Kashmir,Kathua,Kathua Central,Independent House,1,1880,1,2,6,16,Semi-Furnished,1,1,18462972
Jammu and Kashmir,Kathua,Kathua Central,Apartment,3,2600,2,5,16,25,Semi-Furnished,2,0,31473195
Jammu and Kashmir,Kathua,Kathua Central,Villa,1,2300,2,4,14,25,Semi-Furnished,0,2,21703170
Jammu and Kashmir,Kathua,Kathua Central,Villa,2,1920,1,8,20,5,Unfurnished,0,1,17523716
Jammu and Kashmir,Kathua,Kathua Central,Apartment,1,3070,2,13,13,9,Semi-Furnished,0,0,29128850
Jammu and Kashmir,Kathua,Kathua Central,Apartment,4,1690,3,10,17,9,Furnished,1,1,18343282
Jammu and Kashmir,Kathua,Kathua Central,Apartment,4,1770,4,2,6,15,Furnished,0,0,17464290
Ladakh,Leh,Leh Central,Independent House,2,2490,3,8,8,19,Semi-Furnished,1,3,35246451
Ladakh,Leh,Leh Central,Apartment,4,3150,3,12,17,12,Semi-Furnished,1,3,33751625
Ladakh,Leh,Leh Central,Independent House,5,1590,5,4,7,23,Unfurnished,0,2,21690251
Ladakh,Leh,Leh Central,Independent House,4,2560,3,7,13,11,Semi-Furnished,2,3,40515187
Ladakh,Leh,Leh Central,Independent House,2,1230,2,12,12,15,Furnished,0,3,19609382
Ladakh,Leh,Leh Central,Villa,3,760,2,13,13,10,Semi-Furnished,0,2,10970902
Ladakh,Leh,Leh Central,Apartment,5,860,4,9,9,19,Semi-Furnished,0,3,9923210
Ladakh,Leh,Leh Central,Apartment,1,3000,1,7,7,14,Unfurnished,2,2,34317219
Ladakh,Leh,Leh Central,Apartment,5,2380,5,13,13,10,Furnished,2,3,35270854
Ladakh,Leh,Leh Central,Apartment,4,660,4,13,13,21,Semi-Furnished,2,3,9796259
Ladakh,Leh,Leh Central,Independent House,1,3170,1,15,15,12,Furnished,0,0,36053416
